,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_int[3, 49]",-0.113,0.167,-0.428,0.073,0.003,0.002,4181.0,1289.0,1.0
"beta_int[3, 50]",-0.068,0.142,-0.338,0.123,0.002,0.002,4574.0,2350.0,1.0
"beta_int[3, 51]",0.085,0.146,-0.103,0.369,0.002,0.002,4350.0,1517.0,1.0
"beta_int[3, 52]",-0.024,0.132,-0.245,0.184,0.002,0.002,4533.0,1918.0,1.0
"beta_int[3, 53]",-0.067,0.146,-0.327,0.135,0.002,0.002,4436.0,2080.0,1.0
"beta_int[3, 54]",-0.11,0.164,-0.411,0.08,0.003,0.002,4657.0,2015.0,1.0
"beta_int[3, 55]",0.419,0.4,0.042,1.1,0.007,0.005,3703.0,3919.0,1.0
"beta_int[3, 56]",0.535,0.504,0.057,1.388,0.009,0.006,3909.0,4602.0,1.0
"beta_int[3, 57]",-0.078,0.159,-0.344,0.123,0.003,0.002,4529.0,1347.0,1.0
"beta_int[3, 58]",-0.076,0.153,-0.332,0.107,0.002,0.002,4643.0,1570.0,1.0
"beta_int[3, 59]",0.21,0.224,-0.024,0.62,0.004,0.003,3499.0,2184.0,1.0
"beta_int[3, 60]",-0.039,0.143,-0.257,0.173,0.003,0.002,5013.0,1960.0,1.0
"beta_int[3, 61]",-0.071,0.147,-0.343,0.126,0.002,0.002,4484.0,1760.0,1.0
"beta_int[3, 62]",-0.102,0.161,-0.405,0.095,0.003,0.002,3959.0,1099.0,1.0
"beta_int[3, 63]",-0.112,0.175,-0.426,0.076,0.003,0.002,4138.0,1458.0,1.0
"beta_int[3, 64]",0.047,0.13,-0.15,0.282,0.002,0.002,4248.0,1531.0,1.0
"beta_int[3, 65]",-0.05,0.132,-0.283,0.136,0.002,0.002,4955.0,2042.0,1.0
"beta_int[3, 66]",-0.037,0.134,-0.271,0.151,0.002,0.002,5376.0,2119.0,1.0
"beta_int[3, 67]",-0.104,0.165,-0.366,0.105,0.003,0.002,4215.0,1738.0,1.0
"beta_int[3, 68]",-0.112,0.154,-0.404,0.082,0.002,0.002,4666.0,1692.0,1.0
"beta_int[3, 69]",-0.002,0.263,-0.475,0.485,0.002,0.003,12442.0,4980.0,1.0
"beta_int[3, 70]",-0.102,0.163,-0.363,0.115,0.003,0.002,4086.0,1318.0,1.0
"beta_int[3, 71]",0.0,0.272,-0.462,0.486,0.003,0.003,12899.0,5477.0,1.0
"beta_int[3, 72]",-0.115,0.16,-0.424,0.074,0.002,0.002,4547.0,1659.0,1.0
"beta_int[3, 73]",-0.06,0.142,-0.312,0.131,0.003,0.002,3826.0,1655.0,1.0
"beta_int[3, 74]",-0.003,0.261,-0.478,0.475,0.003,0.003,15083.0,5472.0,1.0
"beta_int[3, 75]",-0.094,0.151,-0.373,0.124,0.003,0.002,3787.0,1024.0,1.0
"beta_int[3, 76]",-0.1,0.158,-0.394,0.084,0.003,0.002,4515.0,1631.0,1.0
"beta_int[3, 77]",-0.086,0.139,-0.342,0.104,0.002,0.002,4731.0,1709.0,1.0
"beta_int[3, 78]",-0.005,0.26,-0.449,0.493,0.003,0.003,11726.0,4918.0,1.0
"beta_int[3, 79]",-0.092,0.151,-0.367,0.091,0.003,0.002,4211.0,1566.0,1.0
"beta_int[3, 80]",-0.0,0.251,-0.418,0.486,0.003,0.003,11862.0,5129.0,1.0
"beta_int[3, 81]",-0.003,0.262,-0.472,0.488,0.002,0.003,14090.0,4788.0,1.0
"beta_int[3, 82]",-0.001,0.257,-0.47,0.448,0.003,0.003,12923.0,5200.0,1.0
"beta_int[3, 83]",-0.013,0.121,-0.213,0.203,0.002,0.002,5353.0,2393.0,1.0
"beta_int[3, 84]",-0.012,0.124,-0.215,0.18,0.002,0.002,4781.0,2141.0,1.0
"beta_int[3, 85]",0.499,0.469,0.045,1.291,0.008,0.006,3853.0,4893.0,1.0
"beta_int[3, 86]",0.228,0.237,-0.002,0.681,0.004,0.003,4039.0,2580.0,1.0
"beta_int[3, 87]",0.03,0.125,-0.155,0.263,0.002,0.002,4688.0,2331.0,1.0
"beta_int[3, 88]",-0.023,0.125,-0.251,0.156,0.002,0.002,5034.0,1751.0,1.0
"beta_int[3, 89]",-0.09,0.149,-0.365,0.088,0.002,0.002,4435.0,1733.0,1.0
"beta_int[3, 90]",-0.065,0.14,-0.313,0.121,0.002,0.002,4496.0,1577.0,1.0
"beta_int[3, 91]",-0.002,0.27,-0.499,0.453,0.003,0.003,12470.0,5717.0,1.0
"beta_int[3, 92]",-0.057,0.134,-0.304,0.129,0.002,0.002,4738.0,1381.0,1.0
"beta_int[3, 93]",-0.076,0.146,-0.353,0.119,0.002,0.002,4622.0,1372.0,1.0
"beta_int[3, 94]",-0.088,0.147,-0.397,0.082,0.002,0.002,4252.0,1794.0,1.0
"beta_int[3, 95]",-0.007,0.261,-0.456,0.474,0.003,0.003,12829.0,5213.0,1.0
"beta_int[3, 96]",-0.082,0.145,-0.364,0.11,0.002,0.002,3989.0,1040.0,1.0
"beta_int[3, 97]",-0.066,0.141,-0.325,0.13,0.003,0.002,4340.0,1057.0,1.0
"beta_int[3, 98]",-0.005,0.268,-0.487,0.497,0.003,0.003,12459.0,5097.0,1.0
"beta_int[3, 99]",-0.004,0.277,-0.498,0.475,0.003,0.003,11650.0,4946.0,1.0
"beta_int[3, 100]",-0.005,0.263,-0.474,0.469,0.003,0.003,13579.0,5535.0,1.0
"beta_int[3, 101]",-0.002,0.271,-0.482,0.505,0.003,0.003,12586.0,5200.0,1.0
"beta_int[3, 102]",0.004,0.254,-0.431,0.474,0.003,0.003,12419.0,5882.0,1.0
"beta_int[3, 103]",-0.088,0.149,-0.34,0.127,0.002,0.002,4440.0,1917.0,1.0
"beta_int[3, 104]",-0.073,0.138,-0.34,0.098,0.002,0.002,3524.0,1670.0,1.0
"beta_int[3, 105]",-0.005,0.26,-0.442,0.502,0.003,0.003,13135.0,5408.0,1.0
"beta_int[3, 106]",-0.061,0.133,-0.301,0.114,0.002,0.002,4891.0,1802.0,1.0
"beta_int[3, 107]",-0.001,0.263,-0.466,0.466,0.003,0.003,13897.0,5602.0,1.0
"beta_int[3, 108]",-0.043,0.125,-0.262,0.145,0.002,0.002,4072.0,1855.0,1.0
"beta_int[3, 109]",-0.084,0.143,-0.339,0.115,0.002,0.002,4577.0,1855.0,1.0
"beta_int[3, 110]",-0.001,0.276,-0.464,0.507,0.003,0.003,14144.0,5340.0,1.0
"beta_int[3, 111]",-0.006,0.264,-0.474,0.488,0.002,0.003,14079.0,5173.0,1.0
"beta_int[3, 112]",-0.077,0.137,-0.336,0.105,0.002,0.002,4264.0,1532.0,1.0
"beta_int[3, 113]",-0.077,0.139,-0.348,0.098,0.002,0.002,4642.0,1849.0,1.0
"beta_int[3, 114]",-0.073,0.145,-0.353,0.083,0.002,0.002,4186.0,1482.0,1.0
"beta_int[3, 115]",-0.071,0.146,-0.324,0.109,0.002,0.002,4434.0,1456.0,1.0
"beta_int[3, 116]",-0.058,0.136,-0.312,0.104,0.002,0.002,3903.0,1185.0,1.0
"beta_int[3, 117]",-0.068,0.138,-0.323,0.111,0.002,0.002,4214.0,1448.0,1.0
"beta_int[3, 118]",-0.061,0.141,-0.307,0.13,0.002,0.002,5071.0,2059.0,1.0
"beta_int[3, 119]",-0.007,0.267,-0.507,0.492,0.002,0.003,13621.0,4935.0,1.0
"beta_int[3, 120]",-0.003,0.264,-0.495,0.459,0.003,0.003,13151.0,5186.0,1.0
"beta_int[3, 121]",-0.068,0.135,-0.332,0.127,0.002,0.002,4035.0,1220.0,1.0
"beta_int[3, 122]",-0.054,0.132,-0.293,0.122,0.002,0.002,4296.0,1709.0,1.0
"beta_int[3, 123]",-0.005,0.268,-0.505,0.472,0.003,0.003,12864.0,5329.0,1.0
"beta_int[3, 124]",-0.005,0.251,-0.454,0.477,0.003,0.003,12555.0,5503.0,1.0
"beta_int[4, 0]",-0.003,0.262,-0.496,0.443,0.003,0.003,13339.0,5508.0,1.0
"beta_int[4, 1]",0.002,0.27,-0.45,0.51,0.003,0.003,12488.0,5860.0,1.0
"beta_int[4, 2]",-0.002,0.271,-0.528,0.451,0.003,0.003,13885.0,5720.0,1.0
"beta_int[4, 3]",-0.001,0.243,-0.446,0.449,0.002,0.003,12426.0,5101.0,1.0
"beta_int[4, 4]",0.005,0.267,-0.454,0.496,0.003,0.003,12472.0,5634.0,1.0
"beta_int[4, 5]",0.003,0.299,-0.52,0.551,0.004,0.003,6543.0,4764.0,1.0
"beta_int[4, 6]",-0.0,0.265,-0.499,0.441,0.003,0.003,10104.0,4796.0,1.0
"beta_int[4, 7]",-0.015,0.283,-0.558,0.45,0.005,0.003,3393.0,4428.0,1.0
"beta_int[4, 8]",-0.0,0.269,-0.494,0.467,0.003,0.003,12431.0,5525.0,1.0
"beta_int[4, 9]",-0.0,0.255,-0.429,0.473,0.003,0.003,11863.0,4867.0,1.0
"beta_int[4, 10]",-0.001,0.272,-0.542,0.449,0.003,0.003,12994.0,5443.0,1.0
"beta_int[4, 11]",-0.003,0.26,-0.502,0.454,0.002,0.003,13767.0,5471.0,1.0
"beta_int[4, 12]",0.004,0.255,-0.458,0.459,0.002,0.003,14289.0,5399.0,1.0
"beta_int[4, 13]",-0.0,0.267,-0.495,0.459,0.003,0.002,12628.0,5572.0,1.0
"beta_int[4, 14]",0.004,0.262,-0.47,0.475,0.003,0.003,12167.0,4824.0,1.0
"beta_int[4, 15]",-0.003,0.26,-0.487,0.441,0.003,0.003,12383.0,5051.0,1.0
"beta_int[4, 16]",0.003,0.26,-0.459,0.476,0.003,0.003,12046.0,4965.0,1.0
"beta_int[4, 17]",-0.012,0.261,-0.464,0.467,0.003,0.002,5438.0,4959.0,1.0
"beta_int[4, 18]",0.013,0.277,-0.497,0.468,0.005,0.003,3657.0,4165.0,1.0
"beta_int[4, 19]",0.002,0.251,-0.426,0.469,0.003,0.002,9135.0,5952.0,1.0
"beta_int[4, 20]",-0.016,0.242,-0.476,0.39,0.003,0.002,5874.0,5033.0,1.0
"beta_int[4, 21]",-0.002,0.257,-0.499,0.422,0.003,0.003,11776.0,4588.0,1.0
"beta_int[4, 22]",0.017,0.278,-0.499,0.531,0.006,0.004,2434.0,2702.0,1.0
"beta_int[4, 23]",0.008,0.273,-0.457,0.518,0.003,0.003,7290.0,5159.0,1.0
"beta_int[4, 24]",-0.001,0.256,-0.444,0.452,0.003,0.002,13718.0,4929.0,1.0
"beta_int[4, 25]",0.031,0.32,-0.465,0.631,0.007,0.005,1839.0,2541.0,1.0
"beta_int[4, 26]",0.003,0.257,-0.478,0.472,0.003,0.003,11495.0,5315.0,1.0
"beta_int[4, 27]",0.009,0.266,-0.473,0.472,0.004,0.003,4212.0,4944.0,1.0
"beta_int[4, 28]",-0.006,0.268,-0.435,0.531,0.004,0.003,6394.0,4872.0,1.0
"beta_int[4, 29]",-0.009,0.245,-0.473,0.434,0.003,0.002,7967.0,5463.0,1.0
"beta_int[4, 30]",-0.002,0.258,-0.516,0.445,0.002,0.003,13737.0,5516.0,1.0
"beta_int[4, 31]",-0.011,0.262,-0.494,0.463,0.003,0.002,6925.0,5052.0,1.0
"beta_int[4, 32]",0.006,0.258,-0.432,0.478,0.003,0.002,11320.0,5491.0,1.0
"beta_int[4, 33]",0.01,0.252,-0.447,0.483,0.003,0.002,7302.0,5602.0,1.0
"beta_int[4, 34]",-0.0,0.252,-0.479,0.444,0.003,0.002,10725.0,6085.0,1.0
"beta_int[4, 35]",-0.006,0.252,-0.439,0.48,0.003,0.003,10690.0,5249.0,1.0
"beta_int[4, 36]",0.017,0.296,-0.534,0.528,0.006,0.004,2431.0,3179.0,1.0
"beta_int[4, 37]",0.018,0.294,-0.492,0.571,0.006,0.005,1889.0,2597.0,1.0
"beta_int[4, 38]",-0.007,0.265,-0.465,0.469,0.003,0.003,10500.0,5850.0,1.0
"beta_int[4, 39]",-0.001,0.267,-0.459,0.511,0.003,0.003,10999.0,5277.0,1.0
"beta_int[4, 40]",-0.009,0.277,-0.456,0.494,0.003,0.003,9814.0,4833.0,1.0
"beta_int[4, 41]",-0.004,0.265,-0.511,0.416,0.003,0.003,10648.0,5093.0,1.0
"beta_int[4, 42]",0.01,0.265,-0.435,0.548,0.004,0.003,5062.0,4146.0,1.0
"beta_int[4, 43]",-0.0,0.247,-0.439,0.452,0.003,0.002,10107.0,6245.0,1.0
"beta_int[4, 44]",-0.0,0.255,-0.477,0.429,0.002,0.002,12049.0,5750.0,1.0
"beta_int[4, 45]",-0.005,0.269,-0.468,0.486,0.003,0.003,9146.0,4732.0,1.0
"beta_int[4, 46]",-0.002,0.26,-0.511,0.458,0.003,0.003,9348.0,5533.0,1.0
"beta_int[4, 47]",-0.008,0.259,-0.475,0.472,0.003,0.003,8266.0,4890.0,1.0
"beta_int[4, 48]",-0.003,0.261,-0.463,0.465,0.003,0.003,13861.0,5781.0,1.0
"beta_int[4, 49]",-0.008,0.265,-0.497,0.465,0.003,0.002,8125.0,5489.0,1.0
"beta_int[4, 50]",0.001,0.253,-0.453,0.474,0.003,0.003,10964.0,5209.0,1.0
"beta_int[4, 51]",0.004,0.271,-0.463,0.453,0.003,0.002,9508.0,4684.0,1.0
"beta_int[4, 52]",-0.0,0.269,-0.469,0.483,0.003,0.003,9711.0,5544.0,1.0
"beta_int[4, 53]",0.002,0.259,-0.433,0.464,0.003,0.002,10166.0,5375.0,1.0
"beta_int[4, 54]",-0.004,0.263,-0.491,0.47,0.003,0.003,10603.0,5521.0,1.0
"beta_int[4, 55]",0.014,0.278,-0.416,0.582,0.006,0.004,2222.0,2870.0,1.0
"beta_int[4, 56]",0.028,0.307,-0.534,0.576,0.008,0.006,1389.0,2157.0,1.0
"beta_int[4, 57]",0.002,0.273,-0.471,0.481,0.003,0.003,9308.0,5747.0,1.0
"beta_int[4, 58]",-0.006,0.252,-0.423,0.482,0.003,0.003,8789.0,4890.0,1.0
"beta_int[4, 59]",0.008,0.284,-0.451,0.536,0.004,0.003,5653.0,5099.0,1.0
"beta_int[4, 60]",-0.004,0.264,-0.494,0.454,0.003,0.003,11684.0,5125.0,1.0
"beta_int[4, 61]",-0.008,0.262,-0.469,0.439,0.003,0.003,10594.0,5216.0,1.0
"beta_int[4, 62]",-0.007,0.251,-0.476,0.442,0.003,0.002,8820.0,5168.0,1.0
"beta_int[4, 63]",-0.003,0.263,-0.478,0.459,0.003,0.003,9697.0,6026.0,1.0
"beta_int[4, 64]",-0.002,0.251,-0.444,0.435,0.003,0.002,10725.0,6130.0,1.0
"beta_int[4, 65]",0.002,0.264,-0.428,0.472,0.003,0.002,10813.0,5335.0,1.0
"beta_int[4, 66]",-0.002,0.247,-0.486,0.417,0.002,0.002,12343.0,6014.0,1.0
"beta_int[4, 67]",0.0,0.257,-0.431,0.513,0.003,0.003,8817.0,5170.0,1.0
"beta_int[4, 68]",-0.003,0.251,-0.441,0.47,0.003,0.002,8947.0,5629.0,1.0
"beta_int[4, 69]",-0.001,0.261,-0.482,0.471,0.003,0.003,12413.0,5197.0,1.0
"beta_int[4, 70]",-0.008,0.273,-0.496,0.469,0.003,0.003,9390.0,5613.0,1.0
"beta_int[4, 71]",-0.004,0.26,-0.476,0.491,0.003,0.003,13671.0,4811.0,1.0
"beta_int[4, 72]",-0.012,0.261,-0.442,0.496,0.003,0.003,9784.0,5378.0,1.0
"beta_int[4, 73]",0.003,0.261,-0.455,0.463,0.003,0.003,9821.0,5287.0,1.0
"beta_int[4, 74]",-0.002,0.246,-0.464,0.446,0.002,0.003,13788.0,5261.0,1.0
"beta_int[4, 75]",0.0,0.258,-0.479,0.444,0.003,0.003,10096.0,5728.0,1.0
"beta_int[4, 76]",-0.005,0.273,-0.427,0.506,0.003,0.003,9805.0,5520.0,1.0
"beta_int[4, 77]",-0.009,0.275,-0.501,0.429,0.003,0.003,8946.0,5220.0,1.0
"beta_int[4, 78]",0.003,0.264,-0.44,0.505,0.002,0.003,13409.0,5253.0,1.0
"beta_int[4, 79]",-0.004,0.271,-0.491,0.474,0.003,0.003,10733.0,5486.0,1.0
"beta_int[4, 80]",-0.003,0.261,-0.459,0.503,0.003,0.003,12899.0,5611.0,1.0
"beta_int[4, 81]",-0.003,0.258,-0.469,0.478,0.002,0.003,12201.0,5200.0,1.0
"beta_int[4, 82]",-0.002,0.256,-0.464,0.454,0.002,0.003,14738.0,5655.0,1.0
"beta_int[4, 83]",-0.004,0.247,-0.443,0.459,0.003,0.003,10823.0,4845.0,1.0
"beta_int[4, 84]",-0.003,0.265,-0.507,0.425,0.003,0.003,10191.0,4614.0,1.0
"beta_int[4, 85]",0.025,0.309,-0.537,0.56,0.007,0.005,1916.0,2595.0,1.0
"beta_int[4, 86]",0.014,0.274,-0.49,0.48,0.004,0.003,4818.0,5397.0,1.0
"beta_int[4, 87]",0.003,0.254,-0.485,0.453,0.003,0.002,11123.0,5817.0,1.0
"beta_int[4, 88]",0.003,0.259,-0.425,0.477,0.003,0.002,11072.0,5518.0,1.0
"beta_int[4, 89]",-0.005,0.247,-0.463,0.425,0.003,0.002,10867.0,5234.0,1.0
"beta_int[4, 90]",-0.003,0.259,-0.439,0.504,0.003,0.003,9770.0,5144.0,1.0
"beta_int[4, 91]",-0.002,0.256,-0.468,0.468,0.003,0.003,12178.0,5183.0,1.0
"beta_int[4, 92]",-0.003,0.265,-0.489,0.483,0.003,0.003,10972.0,5673.0,1.0
"beta_int[4, 93]",0.001,0.261,-0.47,0.443,0.003,0.003,10500.0,5046.0,1.0
"beta_int[4, 94]",-0.005,0.26,-0.476,0.443,0.003,0.002,11071.0,5610.0,1.0
"beta_int[4, 95]",-0.001,0.265,-0.465,0.464,0.003,0.003,14600.0,5086.0,1.0
"beta_int[4, 96]",-0.004,0.266,-0.427,0.5,0.003,0.002,9260.0,5342.0,1.0
"beta_int[4, 97]",-0.007,0.263,-0.49,0.442,0.003,0.002,9845.0,4964.0,1.0
"beta_int[4, 98]",-0.004,0.254,-0.456,0.459,0.003,0.003,11537.0,5604.0,1.0
"beta_int[4, 99]",0.003,0.256,-0.457,0.474,0.003,0.003,11482.0,5762.0,1.0
"beta_int[4, 100]",-0.003,0.259,-0.456,0.492,0.003,0.002,12004.0,5638.0,1.0
"beta_int[4, 101]",-0.0,0.29,-0.49,0.488,0.003,0.003,11815.0,4793.0,1.0
"beta_int[4, 102]",-0.003,0.267,-0.481,0.464,0.003,0.003,14459.0,5358.0,1.0
"beta_int[4, 103]",-0.004,0.261,-0.433,0.46,0.003,0.002,10141.0,5432.0,1.0
"beta_int[4, 104]",-0.004,0.255,-0.461,0.505,0.003,0.003,9204.0,4387.0,1.0
"beta_int[4, 105]",-0.001,0.266,-0.473,0.489,0.003,0.003,12811.0,5808.0,1.0
"beta_int[4, 106]",-0.007,0.257,-0.472,0.432,0.003,0.002,11425.0,5346.0,1.0
"beta_int[4, 107]",0.002,0.264,-0.489,0.463,0.003,0.003,13574.0,5043.0,1.0
"beta_int[4, 108]",-0.001,0.253,-0.443,0.47,0.003,0.003,10928.0,5034.0,1.0
"beta_int[4, 109]",-0.005,0.259,-0.517,0.45,0.003,0.002,9800.0,5568.0,1.0
"beta_int[4, 110]",-0.001,0.276,-0.443,0.52,0.003,0.003,13032.0,4796.0,1.0
"beta_int[4, 111]",0.004,0.264,-0.468,0.462,0.003,0.003,13927.0,5970.0,1.0
"beta_int[4, 112]",-0.004,0.247,-0.441,0.465,0.003,0.003,9937.0,4563.0,1.0
"beta_int[4, 113]",-0.006,0.251,-0.467,0.462,0.002,0.003,11150.0,4695.0,1.0
"beta_int[4, 114]",-0.005,0.264,-0.507,0.462,0.003,0.003,9289.0,4989.0,1.0
"beta_int[4, 115]",-0.007,0.25,-0.475,0.436,0.003,0.002,9687.0,5632.0,1.0
"beta_int[4, 116]",-0.003,0.264,-0.478,0.472,0.003,0.003,10026.0,5548.0,1.0
"beta_int[4, 117]",-0.005,0.267,-0.455,0.504,0.003,0.003,11106.0,5546.0,1.0
"beta_int[4, 118]",-0.005,0.259,-0.446,0.498,0.003,0.002,11579.0,5094.0,1.0
"beta_int[4, 119]",0.003,0.26,-0.434,0.477,0.003,0.003,11990.0,5349.0,1.0
"beta_int[4, 120]",0.0,0.263,-0.464,0.485,0.003,0.003,12466.0,5641.0,1.0
"beta_int[4, 121]",-0.002,0.271,-0.519,0.441,0.003,0.003,10078.0,4626.0,1.0
"beta_int[4, 122]",-0.001,0.254,-0.454,0.469,0.003,0.003,10421.0,5018.0,1.0
"beta_int[4, 123]",0.003,0.257,-0.451,0.513,0.002,0.003,12757.0,5440.0,1.0
"beta_int[4, 124]",-0.0,0.261,-0.427,0.521,0.003,0.003,12919.0,4970.0,1.0
"beta_int[5, 0]",-0.001,0.25,-0.44,0.47,0.002,0.003,13396.0,5290.0,1.0
"beta_int[5, 1]",-0.001,0.265,-0.427,0.501,0.003,0.003,13329.0,5560.0,1.0
"beta_int[5, 2]",0.002,0.266,-0.47,0.495,0.003,0.003,14089.0,5620.0,1.0
"beta_int[5, 3]",0.0,0.281,-0.523,0.473,0.003,0.004,10642.0,4979.0,1.0
"beta_int[5, 4]",0.002,0.263,-0.481,0.473,0.003,0.003,10849.0,5339.0,1.0
"beta_int[5, 5]",-0.003,0.295,-0.55,0.523,0.004,0.003,7978.0,4526.0,1.0
"beta_int[5, 6]",0.005,0.255,-0.439,0.484,0.003,0.002,11568.0,5626.0,1.0
"beta_int[5, 7]",0.001,0.271,-0.493,0.505,0.007,0.005,1338.0,2358.0,1.01
"beta_int[5, 8]",-0.003,0.274,-0.491,0.474,0.003,0.003,13534.0,4750.0,1.0
"beta_int[5, 9]",-0.001,0.252,-0.474,0.454,0.002,0.003,14058.0,5599.0,1.0
"beta_int[5, 10]",0.003,0.26,-0.478,0.457,0.003,0.003,13834.0,5625.0,1.0
"beta_int[5, 11]",-0.002,0.265,-0.48,0.451,0.003,0.003,12911.0,5963.0,1.0
"beta_int[5, 12]",0.001,0.274,-0.465,0.485,0.003,0.003,12509.0,5225.0,1.0
"beta_int[5, 13]",0.003,0.265,-0.443,0.516,0.003,0.003,12498.0,5778.0,1.0
"beta_int[5, 14]",0.001,0.273,-0.427,0.533,0.003,0.003,12293.0,5234.0,1.0
"beta_int[5, 15]",0.0,0.272,-0.462,0.508,0.003,0.003,13269.0,5433.0,1.0
"beta_int[5, 16]",-0.003,0.264,-0.469,0.475,0.002,0.003,14355.0,5495.0,1.0
"beta_int[5, 17]",-0.003,0.255,-0.464,0.489,0.006,0.004,1820.0,2984.0,1.0
"beta_int[5, 18]",0.004,0.293,-0.522,0.528,0.01,0.007,820.0,1719.0,1.01
"beta_int[5, 19]",0.002,0.266,-0.448,0.499,0.003,0.003,9008.0,5360.0,1.0
"beta_int[5, 20]",-0.001,0.255,-0.473,0.474,0.005,0.003,2825.0,4133.0,1.0
"beta_int[5, 21]",-0.001,0.256,-0.443,0.425,0.003,0.002,9461.0,5589.0,1.0
"beta_int[5, 22]",0.003,0.316,-0.57,0.56,0.013,0.009,556.0,1117.0,1.01
"beta_int[5, 23]",-0.001,0.267,-0.44,0.502,0.005,0.003,2429.0,4046.0,1.0
"beta_int[5, 24]",-0.0,0.25,-0.455,0.486,0.003,0.003,10119.0,5516.0,1.0
"beta_int[5, 25]",0.006,0.327,-0.55,0.604,0.016,0.012,383.0,658.0,1.01
"beta_int[5, 26]",-0.0,0.261,-0.455,0.477,0.003,0.003,8999.0,5522.0,1.0
"beta_int[5, 27]",0.003,0.274,-0.465,0.538,0.007,0.005,1467.0,2251.0,1.01
"beta_int[5, 28]",-0.002,0.273,-0.484,0.478,0.005,0.003,2982.0,4034.0,1.0
"beta_int[5, 29]",-0.005,0.27,-0.475,0.478,0.004,0.003,3577.0,4053.0,1.0
"beta_int[5, 30]",0.003,0.258,-0.446,0.525,0.003,0.003,11895.0,5246.0,1.0
"beta_int[5, 31]",-0.001,0.259,-0.483,0.47,0.005,0.004,2423.0,4353.0,1.0
"beta_int[5, 32]",0.003,0.241,-0.484,0.409,0.003,0.002,9164.0,5863.0,1.0
"beta_int[5, 33]",0.003,0.253,-0.469,0.476,0.004,0.003,3984.0,4488.0,1.0
"beta_int[5, 34]",0.002,0.259,-0.456,0.45,0.003,0.002,8926.0,5671.0,1.0
"beta_int[5, 35]",0.007,0.26,-0.475,0.452,0.003,0.002,9028.0,5546.0,1.0
"beta_int[5, 36]",0.002,0.305,-0.542,0.541,0.01,0.007,910.0,1114.0,1.01
"beta_int[5, 37]",0.007,0.302,-0.492,0.613,0.011,0.008,687.0,1102.0,1.01
"beta_int[5, 38]",0.001,0.257,-0.462,0.464,0.003,0.003,6918.0,4520.0,1.0
"beta_int[5, 39]",-0.001,0.248,-0.445,0.447,0.003,0.003,8632.0,5396.0,1.0
"beta_int[5, 40]",-0.007,0.266,-0.451,0.491,0.004,0.003,4218.0,3733.0,1.0
"beta_int[5, 41]",0.001,0.254,-0.463,0.453,0.003,0.003,6971.0,5174.0,1.0
"beta_int[5, 42]",0.004,0.273,-0.468,0.509,0.006,0.004,1675.0,2600.0,1.01
"beta_int[5, 43]",-0.017,0.242,-0.45,0.36,0.003,0.002,7102.0,5344.0,1.0
"beta_int[5, 44]",0.002,0.252,-0.462,0.466,0.003,0.002,10832.0,5341.0,1.0
"beta_int[5, 45]",0.002,0.26,-0.443,0.486,0.004,0.003,5312.0,4653.0,1.0
"beta_int[5, 46]",-0.005,0.259,-0.419,0.505,0.003,0.003,4241.0,5241.0,1.0
"beta_int[5, 47]",0.002,0.265,-0.467,0.45,0.004,0.003,4374.0,3497.0,1.0
"beta_int[5, 48]",-0.0,0.262,-0.459,0.457,0.003,0.003,13290.0,5719.0,1.0
"beta_int[5, 49]",-0.001,0.264,-0.445,0.491,0.003,0.003,6054.0,5028.0,1.0
"beta_int[5, 50]",0.001,0.251,-0.427,0.477,0.003,0.002,11466.0,5854.0,1.0
"beta_int[5, 51]",0.001,0.244,-0.435,0.435,0.003,0.002,7112.0,5894.0,1.0
"beta_int[5, 52]",0.001,0.259,-0.411,0.515,0.003,0.002,9782.0,5247.0,1.0
"beta_int[5, 53]",-0.008,0.24,-0.479,0.41,0.003,0.002,9058.0,5787.0,1.0
"beta_int[5, 54]",-0.0,0.264,-0.524,0.454,0.004,0.003,6198.0,4404.0,1.0
"beta_int[5, 55]",0.004,0.306,-0.529,0.562,0.011,0.008,788.0,930.0,1.01
"beta_int[5, 56]",0.011,0.344,-0.603,0.628,0.016,0.011,517.0,820.0,1.01
"beta_int[5, 57]",0.001,0.274,-0.474,0.515,0.003,0.003,6468.0,5230.0,1.0
"beta_int[5, 58]",0.003,0.25,-0.426,0.448,0.003,0.002,8293.0,5362.0,1.0
"beta_int[5, 59]",0.0,0.264,-0.443,0.5,0.006,0.005,1505.0,3491.0,1.0
"beta_int[5, 60]",0.002,0.25,-0.438,0.453,0.003,0.003,10578.0,5668.0,1.0
"beta_int[5, 61]",-0.002,0.252,-0.473,0.437,0.003,0.002,8690.0,5403.0,1.0
"beta_int[5, 62]",-0.001,0.258,-0.464,0.454,0.004,0.003,5113.0,4357.0,1.0
"beta_int[5, 63]",0.0,0.255,-0.42,0.469,0.003,0.003,7849.0,5188.0,1.0
"beta_int[5, 64]",0.002,0.245,-0.441,0.46,0.002,0.003,10916.0,5859.0,1.0
"beta_int[5, 65]",-0.002,0.257,-0.459,0.474,0.003,0.002,10312.0,5768.0,1.0
"beta_int[5, 66]",-0.004,0.248,-0.434,0.453,0.003,0.002,9995.0,5602.0,1.0
"beta_int[5, 67]",-0.002,0.268,-0.487,0.44,0.003,0.003,7741.0,5239.0,1.0
"beta_int[5, 68]",0.001,0.273,-0.474,0.475,0.003,0.003,4518.0,4831.0,1.0
